track_id	name	artist	spotify_preview_url	spotify_id	tags	genre	year_x	duration_ms	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	time_signature	title	tag	year_y	views	features	lyrics	id	language_cld3	language_ft	language
TRWGFKG128F4267330	Echolot	Wir sind Helden	https://p.scdn.co/mp3-preview/be354d1f86f5734c3ed59c1fa463a97c43a126ad?cid=774b29d4f13844c495f206cafdad9c86	0clslUwiiC6f34tinrD53U	rock, pop, german		2011	272760	0.621	0.615	4	-6.429	0	0.0376	0.0517	0.529	0.15	0.206	123.052	4	Echolot	pop	2005	4957	{}	"[Strophe I:]
Halt still, das Bett ist ein Floß und ich
Will raus auf's Meer, komm schneid es los
Schau, unter uns flüssiges Blei
Graue Schatten ziehen träge vorbei

[Bridge:]
Sterne und Wasser
Und wir dazwischen
Komm, wir schwimmen
Mit den großen Fischen

[Chorus:]
Ich seh dein Herz, dein Echolot
Schlägt Wellen in die See
Ich seh dein Herz, ich weiß wir gehen
Tiefer auf den Grund

[Strophe II:]
Komm schau, um uns tanzt glitzernder Staub
Wir sinken selig und taub
Stumm wartend und leise
Ziehen Schatten engere Kreise
[Bridge:]
Sterne und Wasser
Und wir dazwischen
Komm, wir schwimmen
Mit den großen Fischen

[Chorus:]
Ich seh dein Herz, dein Echolot
Schlägt Wellen in die See
Ich seh dein Herz, das bisschen rot
Tut nicht lange weh

[Outro:]
Ich seh dein Herz, bleib noch nicht stehen
Ich häng an deinem Mund
Ich seh dein Herz, ich weiß wir gehen
Tiefer auf den Grund"	1025322	de	de	de
TRGHZRV128F932C07A	Maschine	Unheilig	https://p.scdn.co/mp3-preview/7f6e17e9917ee89db1514a34e0876e56d1635e8b?cid=774b29d4f13844c495f206cafdad9c86	3suvouOHcSu7H0KrDGlNSt	industrial, german, gothic	Reggae	2009	245293	0.524	0.944	11	-5.814	0	0.0434	0.000464	0.000503	0.502	0.806	136.009	4	Maschine	rock	2003	202	{}	"Klick klack klick klick klack
Hцrst du die Maschine in der Nacht
Klick klack klick klick klack
Klick klack klick klick klack

In der Tiefe in meinen Armen
Liegt die Maschine kalt und still
Sie ward erbaut vor langer Zeit
Von meiner Hand fьare die Ewigkeit
Ihr Herz ist aus Metall
Und ihre Haut aus nacktem Stahl
In der Tiefe in meinen Armen
Liegt die Maschine kalt und still

Klick klack klick klick klack
Hцrst du die Maschine in der Nacht
Klick klack klick klick klack
Splitter splitter splitterfasernackt
Klick klack klick klick klack
Hцrst du die Maschine in der Nacht
Klick klack klick klick klack
Splitter splitter splitterfasernackt
Sie beginnt sich zu bewegen
In ihren Adern pulsiert das Цl
Energie lasst die Erde beben
Ihr Blick fordert schnell
Ihre Hдnde aus Metall
Und ihre Lippen aus nacktem Stahl
In der Tiefe in meinen Armen
Lebt die Maschine heiЯ und schnell

Klick klack klick klick klack
Hцrst du die Maschine in der Nacht
Klick klack klick klick klack
Splitter splitter splitterfasernackt
Klick klack klick klick klack
Hцrst du die Maschine in der Nacht"	1172738	de	de	de
TRCYHTK128F426C07C	Erdbeben	Fettes Brot	https://p.scdn.co/mp3-preview/6106a3475f0740da3a033d50399586ec7dcdf7c3?cid=774b29d4f13844c495f206cafdad9c86	1oGgaG0qrTX1oEiBxsBazW	german, hip_hop	Rap	2010	196240	0.735	0.869	0	-5.885	1	0.082	0.155	0.0	0.685	0.629	125.065	4	Erdbeben	rap	2008	2056	{}	"[Hook]
Erdbeben was gehtn, in Deutschland geht ein Beat um
Vom schicksten Villenviertel bis in die Sozialbausiedlung
Erdbeben was gehtn, in Deutschland geht ein Beat um
Vom schicksten Villenviertel bis in die Sozialbausiedlung

[Part 1]
Im Sommer gibt er Schatten und er hält mich warm im Winter
Wovon ich hier rede ist dein riesengroßer Hintern
Auf der Straße stehn und alle drehn sich um
Noch nie son Arsch gesehn super Premium
Auf der Straße stehn und alle drehn sich um
Noch nie son Arsch gesehn super Premium

Die reichen Mädchen aus den Hügeln ärgern sich über ihre letzte Diät
Denn auch sie wolln Popowackeln doch jetzt ist es zu spät
Anstatt runder dicker Backen hört man nur die Knochen knacken
Eure Mama muss für euch mal Kuchen backen

[Hook]
[Part 2]
Im Sommer gibt er Schatten und im Winter hält er warm
Wovon ich hier rede ist ein riesengroßer Arsch
Mein Rotwein und dein Popo passen großartig zusammen
Denn wenn ich deinen Hintern seh denk ich der Mond ist aufgegangen
Alle Leute aus der Gegend sind sich derbe am Bewegen
Und die Klamotten kleben so richtig geil
Alles tanzt, man kommt sich näher
Ich mach hier dick einen auf Player
Und reib mich an deinem Hinterteil
""Achtung die Bullen sind auch da!""

[Hook]

[Part 3]
Vom Haus mit Pool in der besten Lage
Bis zum sozialen Brennpunkt
Von der Kassiererin bis in die Chefetage
Von München bis nach Flensburg
Jeder checkt das ist das derbste Ding
Wenn wir uns hier und jetzt in eure Herzen singen
Ja wir steh da drauf und wir lieben es
Wenn Girls zu diesem Track ihre Ärsche schwingen

Auf der Straße stehn und alle drehn sich um
Noch nie son Arsch gesehn super Premium
Auf der Straße stehn und alle drehn sich um
Noch nie son Arsch gesehn ist super Premium
[Hook] (2x)

Riesengrosser Hintern"	407314	de	de	de
TRVCAXZ12903CFA694	Luft	Tocotronic	https://p.scdn.co/mp3-preview/10dbf4186e24bfc8e3ad4b71c718534e39a6b099?cid=774b29d4f13844c495f206cafdad9c86	0WxClXcHlnhIALZMQorBEp	rock, indie, german		2007	308226	0.179	0.627	9	-7.436	1	0.0325	0.001	0.00147	0.0813	0.248	174.618	4	Luft	rock	2007	245	{}	"[Chorus I:]
Die Luft ist so nutzlos um mich herum
So schön, vergeht jetzt ein Millenium
Ja, ich habe heute nichts gemacht
Ja, meine Arbeit ist vollbracht

[Chorus II:]
Ich atme nur[x4]

[Chorus III:]
Genau wie jetzt, nur ein bisschen anders wird es sein
Sei schlau und kleb die Bilder ein
Ja, ich habe heute nichts gemacht
Ja, meine Arbeit ist vollbracht

[Chorus II]

[Chorus IV:]
Und jetzt weiter im Text
Neue Fehler warten
Steine liegen auf dem Weg
Ich leg sie rüber in den Garten
Warte bis es dunkel ist
Und ich seh die Schatten fliegen
Ich warte bis es dunkel ist
[Chorus V:]
Das Nutzlose wird siegen
Das Nutzlose bleibt liegen
Also züchte ich mir Staub
Entschuldigung, das hab ich mir erlaubt

[Chorus VI:]
Und jetzt weiter im Text
Neue Wege gehen
Ich weiß, ich werde jetzt
Jedem zur Verfügung stehen
Ich gehe, wenn der Tag beginnt
Und ich seh die Schatten fliegen
Ich gehe, wenn der Tag beginnt

[Chorus VII:]
Das Nutzlose wird siegen
Das Nutzlose bleibt liegen
Also laufe ich durch Laub
Entschuldigung, das habe ich mir erlaubt

[Chorus I]

[Chorus II]

[Chorus III]
[Chorus II]

[Chorus IV]

[Chorus VII]

[Chorus VI]

[Chorus VII]"	621910	de	de	de
TRZVUVR128F4267452	Kleine Schwester	Subway to Sally	https://p.scdn.co/mp3-preview/7294deeff837e986ac70c580495b8ad9aa80a52b?cid=774b29d4f13844c495f206cafdad9c86	1qKZJbs2MOE8tCiIgJZldu	german	Rock	2003	239000	0.521	0.73	5	-6.077	0	0.0343	0.000558	0.00118	0.545	0.415	87.994	4	Kleine Schwester	rock	2003	152	{}	"[Verse 1]

Woher kommst du, kleine Schwester
Mit der Last auf deinen Schultern
Mit so angestrengtem Lachen
In den Augen so viel Grau?

Woher kommst du, kleine Schwester
Mit so dünnen kalten Fingern
Und dem Zittern in der Stimme
Wie bei einer alten Frau?

[Chorus]

Komm zu mir kleine Schwester
Ich bringe dich ins Licht kleine Schwester
Komm her zu mir ins Licht. Es verbrennt dich nicht

[Verse 2]

Was verbirgst du, kleine Schwester?
Niemand hört die stummen Schreie
Niemand sieht dich leise weinen
Du hast keine Tränen mehr
Was verbirgst du, kleine Schwester?
Welches Werkzeug riss die Wunden?
Was ist in dich eingedrungen?
Du bist so hilflos, still und leer?

[Chorus]

[Verse 3]

Wohin gehst du, kleine Schwester?
Wonach hungert deine Seele?
Nach Vergessen oder Rache?
Nach Vergeltung ohne Plan?

[Chorus]"	510581	de	de	de
TRGLPDR128F42AFA00	Unendlich	Silbermond	https://p.scdn.co/mp3-preview/6252bce0dff2019def48a342f46dd27671fd9495?cid=774b29d4f13844c495f206cafdad9c86	4WIy8MjLWtZpy1l7wA1pqX	german	Rock	2006	238879	0.351	0.411	9	-8.024	1	0.0349	0.0755	0.00071	0.34	0.173	114.696	5	Unendlich	pop	2006	542	{}	"Meine Augen suchen Wasser in der Wüste
Meine Füße tragen lange schon den Durst
Ich bin gefallen und blieb liegen
Stand auf wollte siegen
Denn ich schmeck'
Das Meer ist nicht mehr weit

Es ist schwer die Spur im Sand zu finden
Denn Staub und Sturm stehlen mir die Sicht
Doch wie ein warmer Sommerregen
Regnest du auf mein Leben
Wie ein Heer aus Tropfen
Auf den heißen Stein

Und wir waren unendlich
Und das Wasser legte sich auf unsre Haut
Um uns alles vergänglich
Das behalten wir für uns
Und den Tag tragen wir bis ins Grab

Für den Augenblick hielten wir die Luft an
Und zusammen tauchten wir
Bis auf den Grund
Wir ließen uns treiben
Mit dem Strom der Gezeiten
Und wir strandeten
Sind angekommen
Der Regen geht und lässt uns hier alleine
Und die Sonne lässt uns Mitternacht zurück
Nass bis auf die Haut
Vergehn' die Stunden
Bis zum nächsten Morgen ungeträumt

Und wir waren unendlich
Und das Wasser legte sich auf unsre Haut
Um uns alles vergänglich
Das behalten wir für uns
Und den Tag tragen wir bis ins Grab

Es ist schwer den Weg im Sand zu finden
Denn Staub und Sturm stehlen dir die Sicht
Doch jeder braucht den Sommerregen
Was wäre ohne ihn das Leben
Jeder brauch ein Stück Unendlichkeit

Und wir waren unendlich
Und das Wasser legte sich auf unsre Haut
Um uns alles vergänglich
Das behalten wir für uns
Und den Tag tragen wir bis ins Grab"	1689591	de	de	de
TRLKNYV128F4270798	Verbrannte Erde	Equilibrium	https://p.scdn.co/mp3-preview/4f4ad42503bce1b6a2f0e2cdba4dad3a00c658e9?cid=774b29d4f13844c495f206cafdad9c86	2Q6YXJDNRkh7K6KBOUQwWV	melodic_death_metal	Rock	2010	343413	0.464	0.906	10	-5.996	1	0.0358	0.00201	0.0463	0.368	0.638	89.974	4	Verbrannte Erde	pop	2010	315	{}	"Geschlossen' Reihen rücken vor
In wiegend' Schritt, Staub steigt empor
Die schwersten Stunden steh'n bevor
Doch Sieg wir haben uns geschwor'n

Wenn der Rauch hernieder geht
Den Widerhall der Wind verweht
Durch heiße Asche schreiten wir
Immer weiter vor!

Unzählbar Schwerter die getragen
Zu richten derer, Saat sie wagten
Bald entfesselt der Krieger Wut
Bald wird fließen rot das Blut!

Schwere Reiter rücken vor
In wiegend' Schritt, Staub steigt empor
Die schwersten Stunden steh'n bevor
Doch Sieg wir haben uns geschwor'n

Ganz gleich wie schwer mag sein die Zeit
Weht Rauch auch weit, vereint die Gegenwehr
Ganz gleich wie schwer mag sein die Zeit
Weht Rauch auch weit, vereint die Gegenwehr
Im Dunkeln meine Heimkehr
Doch Treue, die schwor' ich dir
Fernab, weit im Feld zur Wehr
Trag' dich stets nah bei mir!

Geschlossen' Reihen rücken vor
In wiegend' Schritt, Staub steigt empor
Die schwersten Stunden steh'n bevor
Doch Sieg wir haben uns geschwor'n

Ganz gleich wie schwer, mag sein die Zeit
Weht Rauch auch weit, vereint die Gegenwehr

Im Dunkeln meine Heimkehr
Doch Treue, die schwor' ich dir
Fernab, weit im Feld zur Wehr
Trag' dich stets nah bei mir!

Im Dunkeln meine Heimkehr
Doch Treue, die schwor' ich dir
Um ersehnter Zeiten ringend' wahrlich
Darum weine nicht um mich"	1064696	de	de	de
TRXOHPF128F92D541C	Laichzeit	Rammstein	https://p.scdn.co/mp3-preview/ae6a9d3065d0476ddf45cf44c9f1e74159789a71?cid=774b29d4f13844c495f206cafdad9c86	0XsmlTlS5gHgUfkcQUAtCZ	metal, industrial, german		1995	260120	0.781	0.618	4	-8.212	1	0.0745	0.000206	0.282	0.0896	0.678	133.802	4	Laichzeit	rock	1995	14373	{}	"[Strophe 1]
Er liebt die Mutter
Und von der Seite
Den Fisch gibt er ihr selbst
Dieser häutet sich vor leerem Hoden
Die alte Haut fällt auf den Boden

[Strophe 2]
Er liebt die Schwester
Und von hinten
Der Fisch frisst sich zum Mund
Die Kiemen blutig noch vom saugen
An den roten großen Augen

[Refrain]
Laichzeit
Laichzeit
Laichzeit
Laichzeit
Laichzeit
Laichzeit
Laichzeit
Es ist Laichzeit
[Strophe 3]
Er liebt den Hund
Oh Gott von oben
Der Fisch jetzt mit der Zunge küsst
Speit tote Milch dir ins Gesicht
Ihn anzufassen wagst du nicht

[Refrain]
Laichzeit
Laichzeit
Laichzeit
Laichzeit
Laichzeit
Überall Fischmilch
Laichzeit
Es ist Laichzeit

[Outro]
Die Mutter hat das Meer geholt
Laichzeit, Laichzeit
Die Schwestern haben keine Zeit
Laichzeit, Laichzeit
Der Hund steht winkend am Gestade
Laichzeit, Laichzeit
Der Fisch braucht seine Einsamkeit
Laichzeit"	70884	de	de	de
TRXFCAA12903CBC755	Engel	Rammstein	https://p.scdn.co/mp3-preview/4635be34482d29364b485494afc801c4fee96992?cid=774b29d4f13844c495f206cafdad9c86	0baFwsZAtCzfHB3LKDdH4L	rock, metal, hard_rock, heavy_metal, industrial, german		2014	264853	0.62	0.599	2	-7.312	1	0.031	0.00983	0.00128	0.239	0.345	96.083	4	Engel	rock	1997	105030	{}	"[Songtext zu „Engel“]

[Strophe 1: Till Lindemann]
Wer zu Lebzeit gut auf Erden
Wird nach dem Tod ein Engel werden
Den Blick gen Himmel fragst du dann
Warum man sie nicht sehen kann

[Refrain: Christiane ""Bobo"" Hebold & Till Lindemann]
Erst wenn die Wolken schlafengeh'n
Kann man uns am Himmel seh'n
Wir haben Angst und sind allein
Gott weiß ich will kein Engel sein

[Strophe 2: Till Lindemann]
Sie leben hinterm Sonnenschein
Getrennt von uns unendlich weit
Sie müssen sich an Sterne krallen (Ganz fest)
Damit sie nicht vom Himmel fallen

[Refrain: Christiane ""Bobo"" Hebold & Till Lindemann]
Erst wenn die Wolken schlafengeh'n
Kann man uns am Himmel seh'n
Wir haben Angst und sind allein
Gott weiß ich will kein Engel sein
Gott weiß ich will kein Engel sein
Gott weiß ich will kein Engel sein
[Interlude]

[Refrain: Christiane ""Bobo"" Hebold & Till Lindemann]
Erst wenn die Wolken schlafengeh'n
Kann man uns am Himmel seh'n
Wir haben Angst und sind allein
Gott weiß ich will kein Engel sein
Gott weiß ich will kein Engel sein
Gott weiß ich will kein Engel sein
Gott weiß ich will kein Engel sein
Gott weiß ich will kein Engel sein"	70861	de	de	de
TREOXDU12903CD0E5E	Mein Testament	Sido	https://p.scdn.co/mp3-preview/1b2d9c392603e02ec5faed99281f68c9f64b2b96?cid=774b29d4f13844c495f206cafdad9c86	1T2WxJOM6uN9NuUk4EOXHu	rap, german, hip_hop	Rap	2012	258253	0.633	0.691	0	-7.53	0	0.44	0.25	1.06e-06	0.813	0.66	151.783	4	Mein Testament	rap	2006	53268	{}	"[Intro]
Die Welt ist 'n Haufen Scheiße? Wem sagst du das?
Ich könnte kotzen, wenn ich seh', wie viel Spaß du hast
Geld macht nicht glücklich, nein, sie hassen dich
Doch für mich reichen deine Waffen nicht, mir egal wie krass du bist
Mein Erfolg, mein Respekt und meine Fans
Sieh es ein, alles meins, du kriegst nicht ein'n Cent
Doch Menschen werden böse, wenn sie abgebrannt sind
Deshalb lass' ich mir ein Auge in den Nacken pflanzen
Du weißt ja nie genau, was das Schicksal für dich plant
Vielleicht denkst du an nichts Böses und wirst überfahr'n
Ich schreib' mein Testament jetzt, ihr könnt es gleich verkünden
Doch bevor ich geh', bitte Gott, vergib mir meine Sünden

[Hook]
Das ist mein letzter Wille, nur falls ich morgen gehen muss
Vielleicht hau' ich morgen ab und rauch' 'n Horn mit Jesus
Das ist mein Testament, ihr könnt es live verkünden
Doch bevor ich geh', bitte Gott, vergib mir meine Sünden
Das ist mein letzter Wille, nur falls ich morgen gehen muss
Vielleicht hau' ich morgen ab und rauch' 'n Horn mit Jesus
Das ist mein Testament, ihr könnt es live verkünden
Doch bevor ich geh', bitte Gott, vergib mir meine Sünden
[Bridge: Gespräch]
Man weiß ja nie, es kann morgen schon vorbei sein
Vielleicht kommt er mich morgen schon holen
Egal, ich hab' mein Testament geschrieben
Hier, hörts euch an, ah, yeah

[Part 1]
Ich hab' mit ganzer Kraft versucht, ein guter Mensch zu sein
Doch es war wohl an der Zeit, Gott holt mich endlich heim
Ich hab' meinen Frieden gefunden, er hat mir Flügel geschenkt
Ich kann es spür'n, wenn ihr an mich denkt
Ich guck' euch zu, ich kann euch seh'n von hier
Bitte verbergt eure Trän'n vor mir
Ich wär' jetzt auch gern bei euch, doch bitte bleibt da
Lebt euer Leben, wartet einfach auf den ein'n Tag
Und Mama, bitte wein nicht, du weißt das macht mich traurig
Kümmer dich um meine Schwester, du weißt, sie braucht dich
Ihr bekommt mein halbes Konto, ihr seid jetzt reich, Mom
Die andere Hälfte bekommt mein'n Sohn, er soll es leicht haben
B-Tight kriegt weiterhin die Hälfte meiner Einnahm'n
Du bist jetzt Papa, kauf dei'm Kind 'n Formel 1-Wagen
Meine Frau bekommt das GEMA-Geld und mein Herz
Hört ihr? Ich wills nicht mitneh'm, es gehört ihr
Und meine drei Chefs, Specter, Halil und Spaiche
Bitte macht 'ne goldene Statue aus meiner Leiche
Die Sekte kriegt meine Preise, Alpa den Touareg
Ich hatte viele falsche Freunde, aber du warst echt
Fler bekommt meine drei goldenen Platten
Egal was alle sagen, du standest nie unter mei'm gold'nen Schatten
Harri kriegt mein' Loft, denk an mich im Kumpel-Törn
Und ey, ich will Specialistz im Himmel hör'n
Wir seh'n uns wieder, ich weiß, alles hat seine Zeit
Genießt das Leben, habt Freude an jeder Kleinigkeit
Denkt an mich, denkt zurück an die verrückte Zeit
Wenn ich noch 'n Wunsch frei hab', dann wünsch ich, dass ihr glücklich seid
[Hook]
Das ist mein letzter Wille, nur falls ich morgen gehen muss
Vielleicht hau' ich morgen ab und rauch' 'n Horn mit Jesus
Das ist mein Testament, ihr könnt es live verkünden
Doch bevor ich geh', bitte Gott, vergib mir meine Sünden
Das ist mein letzter Wille, nur falls ich morgen gehen muss
Vielleicht hau' ich morgen ab und rauch' 'n Horn mit Jesus
Das ist mein Testament, ihr könnt es live verkünden
Doch bevor ich geh', bitte Gott, vergib mir meine Sünden

[Part 2]
Ich hab' mit ganzer Kraft versucht, ein guter Mensch zu sein
Doch die Menschen war'n nicht immer gut zu mir
Ich hab' nicht vergessen, euch ins Testament zu schreiben
Hier im Anhang: Mit Scheiße auf Klopapier
Wo war'n meine Verwandten? Meine Onkels und Tanten?
Gab es Probleme, taten sie, als wenn sie mich nicht kannten
Ihr kriegt mein'n letzten Kontoauszug, mit schön'n Grüßen
Ach und bitte, küsst das Foto von mein'n schön'n Füßen
Alle, die mich hinterrücks gefickt hab'n
Bekomm'n nix, nur die Reste aus mei'm Dickdarm
Wenn es Pisse regnet, guckt nach oben, denn ich flieg' da
Ich wünsch' euch nix gutes, ich hoff', ich seh' euch nie wieder

[Hook]
Das ist mein letzter Wille, nur falls ich morgen gehen muss
Vielleicht hau' ich morgen ab und rauch' 'n Horn mit Jesus
Das ist mein Testament, ihr könnt es live verkünden
Doch bevor ich geh', bitte Gott, vergib mir meine Sünden
Das ist mein letzter Wille, nur falls ich morgen gehen muss
Vielleicht hau' ich morgen ab und rauch' 'n Horn mit Jesus
Das ist mein Testament, ihr könnt es live verkünden
Doch bevor ich geh', bitte Gott, vergib mir meine Sünden"	51837	de	de	de
TRAHMLW128F92D9D82	Vollmond	In Extremo	https://p.scdn.co/mp3-preview/b29f8d0058d123985a8d0a572cdbc4cffc5c5bbb?cid=774b29d4f13844c495f206cafdad9c86	1b40eJC3YKoHfayUF2IWlT	german	Rock	2001	239066	0.635	0.896	2	-2.519	0	0.0301	0.00215	0.000254	0.149	0.248	95.965	4	Vollmond	rock	2001	1289	{}	"Chorus:

Komm schließ die Augen, glaube mir
Wir werden fliegen übers Meer
Ich bin nach deiner Liebe so krank
Die sich an meinem Blut betrank

Der Tag verschwand
Du wirfst dein Kleid vom Leib
Hast dein weißes Licht mir angezündet
Du mein Abendweib
Mit Wurzelhaar und Tiergesicht
Und immer werden meine Augen weit
Wenn in der Nacht
Mir solch ein Mond erscheint

Chorus 1x

Die Bäume wachsen in den Mai
Wer will schon einsam sein
Doch heute in dem milden Licht
Bist du so nackt und heiß
Mund an Mund die lange Nacht
Der helle Mond zieht seinen Kreis
Auf dem Boden
Da liegt dein weissen Kleid
Chorus 2x"	280261	de	de	de
TRCKMYJ128F4249BFF	Drugs	Ratatat	https://p.scdn.co/mp3-preview/24a7af6edf8501f486db8c078af87c83c53155ed?cid=774b29d4f13844c495f206cafdad9c86	3sF9v2qDFDGTyYismssCFI	electronic, instrumental, american, idm, noise		2010	294640	0.723	0.908	10	-5.655	0	0.085	0.099	0.798	0.0968	0.342	120.359	4	Drugs	rock	2010	4451	{}	"[Intro]
Was wird daraus? Wenn der Bruno mal tot geht?
Wo landen diese Sachen, wo landen diese Instrumente?
Was wird daraus?"	470637	de	de	de
TRYMMAY128F930277D	Ein Lied	Rammstein	https://p.scdn.co/mp3-preview/aba371c2ee8448dbe39e70860e0e036fd3eced5f?cid=774b29d4f13844c495f206cafdad9c86	0e8RlsROQNiVTRt2dUHbn0	metal, industrial, german		2015	221333	0.586	0.0663	9	-20.462	0	0.0483	0.972	0.902	0.115	0.0825	116.587	4	Ein Lied	rock	2005	10507	{}	"[Verse 1]
Wer Gutes tut dem wird vergeben
So seid recht gut auf allen Wegen
Dann bekommt ihr bald Besuch
Wir kommen mit dem Liederbuch

[Hook]
Wir sind für die Musik geboren
Wir sind die Diener eurer Ohren
Immer wenn ihr traurig seid
Spielen wir für euch

[Verse 2]
Wenn ihr ohne Sünde lebt
Einander brav das Händchen gebt
Wenn ihr nicht zur Sonne schielt
Wird für euch ein Lied gespielt

[Hook]
Wir sind die Diener eurer Ohren
Wir sind für die Musik geboren
Immer wenn ihr traurig seid
Spielen wir für euch
[Bridge]
Wenn ihr nicht schlafen könnt
Sei euch ein Lied vergönnt
Und der Himmel bricht
Ein Lied fällt weich vom Himmelslicht

[Hook]
Wir sind für die Musik geboren
Wir sind die Diener eurer Ohren
Immer wenn ihr traurig seid
Spielen wir für euch"	70859	de	de	de
TRYZMQD128F93453DB	Snüffel	Equilibrium	https://p.scdn.co/mp3-preview/39a8696e6e8aeb15b12723f55005d8c073c8eb9c?cid=774b29d4f13844c495f206cafdad9c86	07cMuBNTxAF3eb6VePDrq3	metal, german, melodic_death_metal	Rock	2008	345040	0.387	0.981	4	-3.938	0	0.145	1.14e-05	0.716	0.223	0.33	160.02	4	Snüffel	rock	2008	2045	{}	"Jaaau

Lang ist's her vor alten Zeiten
Galt's die Laster aufzuteilen
Jedem ward ein Kraut spendiert
Das Geist und Seele inspiriert

Trocken, dürr im Süden unten
Andernorts in hölzern' Stumpen
Weich und saftig hoch im Norden
Doch was ist's bei uns geworden?

Alles wurde eingesackelt
Rasch verteilt, nicht lang gefackelt
Durch die Welt die Kunde rannte
Jeder sich zum Kraut bekannte

Auf dem Weg am Himmelszelt
Da fiels vom Karren in die Welt
Und direkt in des Müllers Steine
Tat das Schicksal dann das seine
Mag nicht snusen, mag nicht rauchen
Mag kein faules Zeugs gebrauchen
Alles was ich will ist mein Snuff!

Magst auch du einmal probieren
Gib acht nichts ins Gesicht zu schmieren
Und Heulen gilt fei nicht beim Snuff!

Jaaau

""Geh her! Was issen des?
Jetz werd i glei bös
Wer schmeißt da sei Graffel bei mir in die Mühl'?
Des is doch kei Korn
Des hat wer verlor'n
Na, jetz mahl'n ma's ma durch und dann woll'n ma ma seh'n!""

Sack um Sack ward durchgemahlen
Dem Knecht die Arbeit aufgetragen
Der füllt ganz artig Sack und Beutel
Freut sich auf die Schenke heute

Doch was rinnt da aus den Steinen?
Braun und duftvoll mochts ihm scheinen
Füllt sich rasch damit die Taschen
Eilt, die Mühle zu verlassen...
Drunt im Dorfe buntes Treiben
Jeder wollt die Nase reiben
Sich mit braunem Kraut, dem feinen
Konnt der Knecht mit allen teilen

Und so ward ein Brauch geboren
Weil da ging ein Kraut verloren
Das uns freie Nasen brachte
Zur Nation von Schnupfern machte

Mag nicht snusen, mag nicht rauchen
Mag kein faules Zeugs gebrauchen
Alles was ich will ist mein Snuff!

Magst auch du einmal probieren
Gib acht nichts ins Gesicht zu schmieren
Und Heulen gilt fei nicht beim Snuff!

Jaaa... Ja Ja Jaaa...
Jaaa... Ja Ja Jaaa...

Mag nicht snusen, mag nicht rauchen
Mag kein faules Zeugs gebrauchen
Alles was ich will ist mein Snuff!

Magst auch du einmal probieren
Gib acht nichts ins Gesicht zu schmieren
Und Heulen gilt fei nicht beim Snuff!
Beim Snuff!
Beim Snüffeln!"	1540081	de	de	de
TRIMATH128F14A0C1B	Nebel	Rammstein	https://p.scdn.co/mp3-preview/58b57fc1710bb5e6be8632127b7cd25103e0079b?cid=774b29d4f13844c495f206cafdad9c86	2wBoT7dbLeUdnUpZsjE3ZY	metal, industrial, german	Electronic	2001	294600	0.628	0.428	2	-6.915	1	0.0285	0.0469	0.00012	0.211	0.196	102.104	4	Nebel	rock	2001	13361	{}	"[Songtext zu „Nebel“]

[Strophe]
Sie stehen eng umschlungen
Ein Fleischgemisch so reich an Tagen
Wo das Meer das Land berührt
Will sie ihm die Wahrheit sagen
Doch ihre Worte frisst der Wind
Wo das Meer zu Ende ist
Hält sie zitternd seine Hand
Und hat ihn auf die Stirn geküsst
Sie trägt den Abend in der Brust
Und weiß dass sie verleben muss
Sie legt den Kopf in seinen Schoß
Und bittet einen letzten Kuss

[Refrain]
Und dann hat er sie geküsst
Wo das Meer zu Ende ist
Ihre Lippen schwach und blass
Und seine Augen werden nass
Und dann hat er sie geküsst
Wo das Meer zu Ende ist
Ihre Lippen schwach und blass
Und seine Augen werden nass
[Interlude]

[Refrain]
Und dann hat er sie geküsst
Wo das Meer zu Ende ist
Ihre Lippen schwach und blass
Und seine Augen werden nass
Und dann hat er sie geküsst
Wo das Meer zu Ende ist
Ihre Lippen schwach und blass
Und seine Augen werden nass

[Outro]
Der letzte Kuss ist so lang her
Der letzte Kuss
Er erinnert sich nicht mehr"	64585	de	de	de
